movie_id,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Mystery,Romance,Science Fiction,Thriller,War,Western
329414,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
329440,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
329443,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329444,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
329446,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
329447,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
329453,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
329503,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
329505,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
329515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
329518,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
329574,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
329576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
329608,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
329637,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
329638,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
329653,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
329696,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
329697,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
329698,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
329699,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
329702,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
329704,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
329705,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
329706,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
329707,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
329718,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
329768,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
329823,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
329827,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
329829,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
329833,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
329889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329942,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
329944,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
329946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329950,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
330006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
330011,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
330012,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
330014,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
330024,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
330071,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
330072,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
330074,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
330076,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
330077,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
330080,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
330081,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330097,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
330105,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
330115,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
330138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
330139,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
330140,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
330141,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
330142,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
330145,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
330149,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
330178,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
330206,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
330215,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
330272,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
330273,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
330275,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
330276,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
330332,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
330429,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
330434,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330487,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
330488,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
330489,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
330490,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
330495,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
330528,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
330544,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
330553,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
330609,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
330610,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
330611,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
330617,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
330618,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
330681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
330705,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
330756,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
330786,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
330812,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
330813,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
330815,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
330876,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
330878,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
330881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
330895,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
330938,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
330946,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
330947,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
330949,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
330994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
331006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
331017,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
331068,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331074,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
331075,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
331079,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
331131,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
331133,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
331136,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
331190,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
331192,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
331214,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
331246,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
331248,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
331249,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331253,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
331313,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
331372,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
331431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
331434,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
331436,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
331439,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331440,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
331441,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
331501,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
331564,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
331629,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
331692,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
331831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331899,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
331950,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
331953,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
332009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
332011,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
332013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
332056,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
332057,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
332060,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
332061,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
332063,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
332064,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
332066,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
332068,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
332113,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
332115,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
332117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
332120,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
332167,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
332175,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
332179,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
332228,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
332230,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
332296,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
332302,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
332303,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
332304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
332305,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
332308,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
332309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
332402,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
332411,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
332490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
332493,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
332495,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
332505,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
332515,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
332564,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
332690,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
332696,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
332699,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
332700,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
332702,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
332720,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332745,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
332753,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
332757,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
332758,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
332772,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
332811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
332814,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
332816,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
332818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
332827,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
332920,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
332922,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
332984,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
332985,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
332986,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
332990,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
332994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
333031,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
333047,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
333173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
333174,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
333175,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
333178,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
333180,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
333185,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
333237,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
333238,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
333245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
333298,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
333352,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
333354,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
333355,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
333356,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
333358,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
333361,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
333413,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
333414,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
333416,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
333417,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
333418,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
333419,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333420,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
333422,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
333424,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
333480,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
333484,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
333489,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
333492,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
333493,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
333494,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
333551,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
333554,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333555,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
333557,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333558,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
333561,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
333621,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
333622,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
333624,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
333680,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
333683,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
333747,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
333812,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
333817,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
333872,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
333876,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
333933,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
333936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333938,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
333940,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
333941,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
333947,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
334000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
334055,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
334056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
334057,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
334094,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
334117,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
334120,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
334122,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
334123,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
334132,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
334179,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
334180,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
334185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
334186,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
334187,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
334188,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
334196,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
334247,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334256,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
334312,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
334374,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
334375,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
334383,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
334384,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
334386,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334401,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
334406,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
334440,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
334447,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
334495,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
334503,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
334510,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
334564,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
334567,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
334594,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
334607,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
334611,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
334622,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
334623,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
334625,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
334632,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
334684,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
334693,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
334694,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
334749,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
334876,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
334933,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
334934,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
334939,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
334940,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
334948,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
334997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
334999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
335008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
335064,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
335070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
335073,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
335076,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
335077,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
335145,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
335147,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
335149,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
335203,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
335204,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
335205,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
335267,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
335271,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
335334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
335336,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
335337,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
335338,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
335340,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
335342,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
335343,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
335344,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
335345,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
335390,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
335402,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
335459,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
335462,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
335464,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
335469,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
335520,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
335522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335572,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
335575,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335576,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335585,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
335616,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
335619,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
335620,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
335663,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
335666,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
335701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335710,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
335762,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
335889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
335902,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
335961,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
336018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
336021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
336026,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
336029,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
336084,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
336092,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
336151,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
336155,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
336157,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
336211,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
336212,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
336213,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
336214,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
336218,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
336222,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
336224,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
336226,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
336271,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
336277,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
336280,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
336332,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
336333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
336334,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
336335,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
336393,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
336396,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336397,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
336398,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
336400,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
336405,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
